"time","rep","training_site","infections","importations","testPositive"
5,833,"FLW",0,0,1
5,834,"FB",0,0,6
5,834,"FLW",0,0,1
5,835,"FB",2,0,6
5,835,"FLW",3,0,7
5,836,"FB",0,0,7
5,836,"FLW",1,0,3
5,837,"FB",6,0,10
5,837,"FLW",2,0,3
5,838,"FB",0,0,2
5,838,"FLW",0,0,3
5,839,"FB",10,0,9
5,839,"FLW",0,0,1
5,84,"FB",0,0,4
5,84,"FLW",0,0,1
5,840,"FB",3,0,8
5,840,"FLW",1,0,6
5,841,"FB",0,0,5
5,841,"FLW",0,0,2
5,842,"FB",0,0,6
5,842,"FLW",0,0,7
5,843,"FB",1,0,6
5,843,"FLW",0,0,4
5,844,"FB",0,0,5
5,844,"FLW",0,0,1
5,845,"FB",2,1,5
5,845,"FLW",0,0,4
5,846,"FB",0,0,6
5,846,"FLW",0,0,1
5,847,"FB",2,0,8
5,847,"FLW",0,0,6
5,848,"FB",0,0,4
5,848,"FLW",0,0,1
5,849,"FB",7,0,13
5,849,"FLW",2,0,3
5,85,"FB",0,0,4
5,85,"FLW",0,0,3
5,850,"FB",0,0,6
5,850,"FLW",0,0,5
5,851,"FB",2,0,8
5,851,"FLW",0,0,2
5,852,"FB",0,0,9
5,852,"FLW",0,0,3
5,853,"FB",6,0,9
5,853,"FLW",0,0,3
5,854,"FB",0,0,4
5,854,"FLW",0,0,2
5,855,"FB",3,0,6
5,855,"FLW",1,0,4
5,856,"FB",0,0,10
5,856,"FLW",0,0,7
5,857,"FB",0,0,5
5,857,"FLW",0,0,1
5,858,"FB",0,0,9
5,858,"FLW",0,0,3
5,859,"FB",0,0,5
5,859,"FLW",0,0,3
5,86,"FB",0,0,10
5,86,"FLW",0,0,0
5,860,"FB",0,0,3
5,860,"FLW",0,0,1
5,861,"FB",0,0,5
5,861,"FLW",0,0,2
5,862,"FB",9,0,16
5,862,"FLW",0,0,3
5,863,"FB",9,0,23
5,863,"FLW",0,0,4
5,864,"FB",0,0,7
5,864,"FLW",0,0,2
5,865,"FB",0,0,10
5,865,"FLW",0,0,3
5,866,"FB",2,0,6
5,866,"FLW",0,0,2
5,867,"FB",7,0,5
5,867,"FLW",0,0,2
5,868,"FB",1,0,7
5,868,"FLW",0,0,3
5,869,"FB",0,0,6
5,869,"FLW",4,0,4
5,87,"FB",0,0,9
5,87,"FLW",1,0,3
5,870,"FB",1,0,7
5,870,"FLW",0,0,2
5,871,"FB",0,0,8
5,871,"FLW",0,0,2
5,872,"FB",0,0,8
5,872,"FLW",0,0,2
5,873,"FB",10,0,16
5,873,"FLW",2,0,8
5,874,"FB",3,0,12
5,874,"FLW",0,0,3
5,875,"FB",5,0,5
5,875,"FLW",0,0,4
5,876,"FB",3,0,12
5,876,"FLW",0,0,2
5,877,"FB",0,0,8
5,877,"FLW",0,0,4
5,878,"FB",0,0,2
5,878,"FLW",0,0,3
5,879,"FB",7,1,16
5,879,"FLW",0,0,1
5,88,"FB",0,0,1
5,88,"FLW",0,0,1
5,880,"FB",1,1,1
5,880,"FLW",0,0,3
5,881,"FB",2,0,9
5,881,"FLW",0,0,2
5,882,"FB",0,0,9
5,882,"FLW",0,0,3
5,883,"FB",0,0,6
5,883,"FLW",0,0,3
5,884,"FB",0,0,6
5,884,"FLW",0,0,5
5,885,"FB",7,0,8
5,885,"FLW",3,0,7
5,886,"FB",3,0,9
5,886,"FLW",0,0,3
5,887,"FB",0,0,4
5,887,"FLW",0,0,3
5,888,"FB",0,0,3
5,888,"FLW",6,0,19
5,889,"FB",5,1,14
5,889,"FLW",0,0,4
5,89,"FB",1,0,6
5,89,"FLW",0,0,5
5,890,"FB",1,0,9
5,890,"FLW",0,0,4
5,891,"FB",1,0,10
5,891,"FLW",0,0,6
5,892,"FB",7,0,12
5,892,"FLW",0,0,2
5,893,"FB",1,0,12
5,893,"FLW",0,0,1
5,894,"FB",2,0,5
5,894,"FLW",0,0,0
5,895,"FB",0,0,8
5,895,"FLW",0,0,3
5,896,"FB",6,0,14
5,896,"FLW",0,0,0
5,897,"FB",4,0,14
5,897,"FLW",6,0,7
5,898,"FB",0,0,2
5,898,"FLW",0,0,3
5,899,"FB",3,0,8
5,899,"FLW",0,0,4
5,9,"FB",5,0,14
5,9,"FLW",0,0,3
5,90,"FB",0,0,7
5,90,"FLW",0,0,0
5,900,"FB",0,0,7
5,900,"FLW",0,0,3
5,901,"FB",3,0,10
5,901,"FLW",0,0,4
5,902,"FB",2,0,3
5,902,"FLW",0,0,3
5,903,"FB",3,1,10
5,903,"FLW",0,0,3
5,904,"FB",3,0,8
5,904,"FLW",0,0,2
5,905,"FB",0,0,7
5,905,"FLW",0,0,2
5,906,"FB",0,0,8
5,906,"FLW",0,0,5
5,907,"FB",4,0,7
5,907,"FLW",0,0,6
5,908,"FB",11,0,22
5,908,"FLW",0,0,2
5,909,"FB",1,1,8
5,909,"FLW",0,0,2
5,91,"FB",1,0,5
5,91,"FLW",0,0,3
5,910,"FB",0,0,10
5,910,"FLW",0,0,5
5,911,"FB",1,0,6
5,911,"FLW",1,0,4
5,912,"FB",0,0,5
5,912,"FLW",0,0,4
5,913,"FB",5,0,14
5,913,"FLW",1,0,5
5,914,"FB",1,0,6
5,914,"FLW",0,0,1
5,915,"FB",0,0,5
5,915,"FLW",0,0,3
5,916,"FB",0,0,6
5,916,"FLW",1,0,2
5,917,"FB",2,0,6
5,917,"FLW",0,0,2
5,918,"FB",6,0,9
5,918,"FLW",1,0,5
5,919,"FB",2,0,6
5,919,"FLW",0,0,3
5,92,"FB",3,0,6
5,92,"FLW",0,0,1
5,920,"FB",6,0,4
5,920,"FLW",0,0,4
5,921,"FB",0,0,8
5,921,"FLW",0,0,4
5,922,"FB",2,0,6
5,922,"FLW",0,0,1
5,923,"FB",0,0,5
5,923,"FLW",0,0,3
5,924,"FB",6,0,18
5,924,"FLW",0,0,4
5,925,"FB",0,0,11
5,925,"FLW",0,0,2
5,926,"FB",0,0,8
5,926,"FLW",0,0,2
5,927,"FB",1,0,6
5,927,"FLW",0,0,6
5,928,"FB",0,0,5
5,928,"FLW",0,0,1
5,929,"FB",0,0,9
5,929,"FLW",0,0,7
5,93,"FB",8,0,20
5,93,"FLW",3,0,4
5,930,"FB",0,0,5
5,930,"FLW",0,0,2
5,931,"FB",0,0,4
5,931,"FLW",0,0,6
5,932,"FB",0,0,5
5,932,"FLW",0,0,5
5,933,"FB",0,0,11
5,933,"FLW",0,0,2
5,934,"FB",0,0,6
5,934,"FLW",0,0,4
5,935,"FB",0,0,5
5,935,"FLW",0,0,5
5,936,"FB",3,0,7
5,936,"FLW",2,0,2
5,937,"FB",3,0,6
5,937,"FLW",0,0,3
5,938,"FB",3,0,10
5,938,"FLW",0,0,1
5,939,"FB",1,0,5
5,939,"FLW",0,0,5
5,94,"FB",0,0,12
5,94,"FLW",1,0,5
5,940,"FB",0,0,6
5,940,"FLW",0,0,5
5,941,"FB",0,0,8
5,941,"FLW",0,0,1
5,942,"FB",6,0,15
5,942,"FLW",0,0,10
5,943,"FB",0,0,6
5,943,"FLW",0,0,2
5,944,"FB",0,0,16
5,944,"FLW",0,0,3
5,945,"FB",0,0,7
5,945,"FLW",0,0,3
5,946,"FB",1,0,5
5,946,"FLW",0,0,2
5,947,"FB",5,1,12
5,947,"FLW",4,0,5
5,948,"FB",1,0,10
5,948,"FLW",0,0,1
5,949,"FB",0,0,6
5,949,"FLW",0,0,4
5,95,"FB",0,0,5
5,95,"FLW",0,0,4
5,950,"FB",1,1,8
5,950,"FLW",0,0,3
5,951,"FB",0,0,10
5,951,"FLW",0,0,1
5,952,"FB",0,0,2
5,952,"FLW",0,0,4
5,953,"FB",0,0,3
5,953,"FLW",1,0,5
5,954,"FB",0,0,6
5,954,"FLW",3,0,3
5,955,"FB",0,0,9
5,955,"FLW",0,0,2
5,956,"FB",0,0,6
5,956,"FLW",0,0,0
5,957,"FB",0,0,8
5,957,"FLW",0,0,4
5,958,"FB",0,0,3
5,958,"FLW",1,0,4
5,959,"FB",0,0,4
5,959,"FLW",4,0,8
5,96,"FB",3,0,13
5,96,"FLW",1,0,4
5,960,"FB",0,0,10
5,960,"FLW",0,0,1
5,961,"FB",6,0,13
5,961,"FLW",0,0,6
5,962,"FB",0,0,10
5,962,"FLW",0,0,7
5,963,"FB",0,0,5
5,963,"FLW",0,0,4
5,964,"FB",0,0,3
5,964,"FLW",0,0,2
5,965,"FB",7,0,14
5,965,"FLW",0,0,3
5,966,"FB",7,0,15
5,966,"FLW",2,0,3
5,967,"FB",0,0,11
5,967,"FLW",0,0,4
5,968,"FB",3,0,12
5,968,"FLW",0,0,3
5,969,"FB",5,0,10
5,969,"FLW",0,0,2
5,97,"FB",3,0,8
5,97,"FLW",0,0,3
5,970,"FB",0,0,8
5,970,"FLW",0,0,4
5,971,"FB",0,0,6
5,971,"FLW",0,0,2
5,972,"FB",0,0,3
5,972,"FLW",0,0,0
5,973,"FB",0,0,7
5,973,"FLW",0,0,8
5,974,"FB",5,0,3
5,974,"FLW",0,0,4
5,975,"FB",0,0,10
5,975,"FLW",0,0,6
5,976,"FB",0,0,3
5,976,"FLW",2,0,3
5,977,"FB",8,0,11
5,977,"FLW",0,0,4
5,978,"FB",0,0,6
5,978,"FLW",0,0,6
5,979,"FB",0,0,11
5,979,"FLW",0,0,1
5,98,"FB",0,0,9
5,98,"FLW",4,0,2
5,980,"FB",4,0,12
5,980,"FLW",0,0,5
5,981,"FB",0,0,8
5,981,"FLW",0,0,5
5,982,"FB",0,0,2
5,982,"FLW",0,0,0
5,983,"FB",0,0,6
5,983,"FLW",0,0,1
5,984,"FB",0,0,5
5,984,"FLW",0,0,0
5,985,"FB",1,0,10
5,985,"FLW",9,0,8
5,986,"FB",11,0,18
5,986,"FLW",0,0,5
5,987,"FB",0,0,9
5,987,"FLW",0,0,1
5,988,"FB",0,0,5
5,988,"FLW",0,0,2
5,989,"FB",4,0,6
5,989,"FLW",2,0,12
5,99,"FB",0,0,7
5,99,"FLW",8,0,15
5,990,"FB",1,0,8
5,990,"FLW",0,0,3
5,991,"FB",0,0,8
5,991,"FLW",0,0,5
5,992,"FB",0,0,8
5,992,"FLW",0,0,2
5,993,"FB",0,0,9
5,993,"FLW",4,0,5
5,994,"FB",0,0,1
5,994,"FLW",3,0,5
5,995,"FB",2,0,12
5,995,"FLW",0,0,2
5,996,"FB",0,0,3
5,996,"FLW",0,0,1
5,997,"FB",0,0,6
5,997,"FLW",0,0,1
5,998,"FB",1,0,10
5,998,"FLW",0,0,7
5,999,"FB",2,0,6
5,999,"FLW",0,0,3
6,1,"FB",4,0,10
6,1,"FLW",0,0,1
6,10,"FB",0,0,3
6,10,"FLW",0,0,3
6,100,"FB",0,0,5
6,100,"FLW",0,0,1
6,1000,"FB",0,0,9
6,1000,"FLW",0,0,1
6,101,"FB",3,0,11
6,101,"FLW",0,0,4
6,102,"FB",0,0,6
6,102,"FLW",0,0,2
6,103,"FB",4,0,9
6,103,"FLW",2,0,8
6,104,"FB",0,0,7
6,104,"FLW",0,0,2
6,105,"FB",0,0,5
6,105,"FLW",0,0,2
6,106,"FB",5,0,11
6,106,"FLW",0,0,6
6,107,"FB",0,0,9
6,107,"FLW",0,0,3
6,108,"FB",7,0,22
6,108,"FLW",0,0,5
6,109,"FB",0,0,2
6,109,"FLW",0,0,5
6,11,"FB",2,0,5
6,11,"FLW",6,0,5
6,110,"FB",0,0,3
6,110,"FLW",0,0,3
6,111,"FB",3,0,6
6,111,"FLW",0,0,1
6,112,"FB",0,0,8
6,112,"FLW",0,0,1
6,113,"FB",0,0,8
6,113,"FLW",4,0,10
6,114,"FB",0,0,7
6,114,"FLW",9,0,12
6,115,"FB",11,0,18
6,115,"FLW",0,0,2
6,116,"FB",3,0,16
6,116,"FLW",3,0,7
6,117,"FB",3,0,13
6,117,"FLW",0,0,6
6,118,"FB",0,0,5
6,118,"FLW",0,0,6
6,119,"FB",0,0,5
6,119,"FLW",0,0,2
6,12,"FB",2,0,10
6,12,"FLW",0,0,4
6,120,"FB",9,0,8
6,120,"FLW",0,0,4
6,121,"FB",1,0,7
6,121,"FLW",0,0,4
6,122,"FB",0,0,6
6,122,"FLW",1,1,3
6,123,"FB",0,0,7
6,123,"FLW",1,0,2
6,124,"FB",1,0,3
6,124,"FLW",0,0,2
6,125,"FB",0,0,5
6,125,"FLW",0,0,0
6,126,"FB",5,0,14
6,126,"FLW",0,0,0
6,127,"FB",4,0,11
6,127,"FLW",0,0,2
6,128,"FB",4,0,6
6,128,"FLW",5,0,6
6,129,"FB",0,0,3
6,129,"FLW",0,0,1
6,13,"FB",5,0,20
6,13,"FLW",0,0,2
6,130,"FB",0,0,8
6,130,"FLW",0,0,3
6,131,"FB",1,0,10
6,131,"FLW",0,0,4
6,132,"FB",0,0,6
6,132,"FLW",0,0,1
6,133,"FB",0,0,7
6,133,"FLW",0,0,4
6,134,"FB",7,0,17
6,134,"FLW",0,0,4
6,135,"FB",0,0,2
6,135,"FLW",6,0,12
6,136,"FB",4,0,13
6,136,"FLW",0,0,8
6,137,"FB",0,0,8
6,137,"FLW",0,0,1
6,138,"FB",0,0,9
6,138,"FLW",0,0,4
6,139,"FB",1,0,8
6,139,"FLW",0,0,3
6,14,"FB",7,0,20
6,14,"FLW",0,0,1
6,140,"FB",0,0,8
6,140,"FLW",0,0,2
6,141,"FB",0,0,6
6,141,"FLW",0,0,6
6,142,"FB",0,0,7
6,142,"FLW",0,0,5
6,143,"FB",0,0,11
6,143,"FLW",0,0,3
6,144,"FB",1,0,15
6,144,"FLW",0,0,1
6,145,"FB",0,0,1
6,145,"FLW",0,0,3
6,146,"FB",15,0,18
6,146,"FLW",0,0,2
6,147,"FB",3,0,10
6,147,"FLW",0,0,2
6,148,"FB",8,0,12
6,148,"FLW",0,0,6
6,149,"FB",0,0,3
6,149,"FLW",0,0,3
6,15,"FB",5,0,8
6,15,"FLW",0,0,7
6,150,"FB",0,0,5
6,150,"FLW",0,0,2
6,151,"FB",0,0,4
6,151,"FLW",0,0,1
6,152,"FB",0,0,5
6,152,"FLW",0,0,5
6,153,"FB",0,0,4
6,153,"FLW",0,0,2
6,154,"FB",6,0,8
6,154,"FLW",0,0,1
6,155,"FB",0,0,7
6,155,"FLW",0,0,1
6,156,"FB",3,0,10
6,156,"FLW",0,0,3
6,157,"FB",0,0,7
6,157,"FLW",0,0,1
6,158,"FB",1,0,6
6,158,"FLW",0,0,6
6,159,"FB",3,0,5
6,159,"FLW",4,0,15
6,16,"FB",9,0,7
6,16,"FLW",0,0,6
6,160,"FB",2,0,5
6,160,"FLW",4,0,4
6,161,"FB",0,0,6
6,161,"FLW",0,0,1
6,162,"FB",6,0,16
6,162,"FLW",3,0,4
6,163,"FB",0,0,4
6,163,"FLW",11,0,15
6,164,"FB",0,0,13
6,164,"FLW",0,0,4
6,165,"FB",0,0,6
6,165,"FLW",7,0,11
6,166,"FB",9,0,8
6,166,"FLW",3,0,4
6,167,"FB",0,0,9
6,167,"FLW",0,0,3
6,168,"FB",7,0,13
6,168,"FLW",0,0,4
6,169,"FB",1,1,4
6,169,"FLW",1,0,5
6,17,"FB",0,0,6
6,17,"FLW",1,0,7
6,170,"FB",4,0,10
6,170,"FLW",0,0,2
6,171,"FB",0,0,5
6,171,"FLW",2,0,7
6,172,"FB",0,0,6
6,172,"FLW",0,0,3
6,173,"FB",0,0,6
6,173,"FLW",0,0,3
6,174,"FB",7,0,11
6,174,"FLW",0,0,3
6,175,"FB",0,0,5
6,175,"FLW",0,0,2
6,176,"FB",2,0,9
6,176,"FLW",0,0,2
6,177,"FB",6,0,10
6,177,"FLW",0,0,4
6,178,"FB",19,0,36
6,178,"FLW",0,0,3
6,179,"FB",1,0,8
6,179,"FLW",0,0,1
6,18,"FB",0,0,5
6,18,"FLW",0,0,0
6,180,"FB",7,0,17
6,180,"FLW",0,0,8
6,181,"FB",12,0,23
6,181,"FLW",0,0,5
6,182,"FB",0,0,3
6,182,"FLW",0,0,3
6,183,"FB",5,0,6
6,183,"FLW",8,0,7
6,184,"FB",0,0,5
6,184,"FLW",1,0,9
6,185,"FB",2,0,16
6,185,"FLW",0,0,6
6,186,"FB",0,0,4
6,186,"FLW",0,0,1
6,187,"FB",9,0,14
6,187,"FLW",0,0,4
6,188,"FB",0,0,2
6,188,"FLW",0,0,5
6,189,"FB",0,0,11
6,189,"FLW",0,0,6
6,19,"FB",0,0,7
6,19,"FLW",3,0,7
6,190,"FB",0,0,4
6,190,"FLW",0,0,2
6,191,"FB",0,0,1
6,191,"FLW",0,0,2
6,192,"FB",2,0,9
6,192,"FLW",0,0,0
6,193,"FB",0,0,4
6,193,"FLW",0,0,1
6,194,"FB",0,0,6
6,194,"FLW",3,0,5
6,195,"FB",4,0,7
6,195,"FLW",0,0,1
6,196,"FB",3,0,16
6,196,"FLW",0,0,3
6,197,"FB",0,0,4
6,197,"FLW",0,0,4
6,198,"FB",13,0,27
6,198,"FLW",0,0,3
6,199,"FB",0,0,5
6,199,"FLW",0,0,4
6,2,"FB",0,0,6
6,2,"FLW",0,0,2
6,20,"FB",3,0,13
6,20,"FLW",0,0,3
6,200,"FB",1,1,5
6,200,"FLW",0,0,5
6,201,"FB",0,0,7
6,201,"FLW",0,0,5
6,202,"FB",0,0,10
6,202,"FLW",5,0,6
6,203,"FB",2,0,17
6,203,"FLW",0,0,3
6,204,"FB",0,0,5
6,204,"FLW",1,0,5
6,205,"FB",0,0,2
6,205,"FLW",0,0,5
6,206,"FB",5,0,17
6,206,"FLW",0,0,2
6,207,"FB",0,0,5
6,207,"FLW",0,0,3
6,208,"FB",0,0,5
6,208,"FLW",1,1,3
6,209,"FB",12,0,14
6,209,"FLW",0,0,3
6,21,"FB",5,0,13
6,21,"FLW",0,0,0
6,210,"FB",7,0,26
6,210,"FLW",0,0,4
6,211,"FB",0,0,8
6,211,"FLW",5,0,2
6,212,"FB",0,0,4
6,212,"FLW",0,0,3
6,213,"FB",0,0,5
6,213,"FLW",0,0,2
6,214,"FB",4,0,10
6,214,"FLW",0,0,3
6,215,"FB",1,0,11
6,215,"FLW",0,0,6
6,216,"FB",7,0,21
6,216,"FLW",10,0,11
6,217,"FB",4,0,12
6,217,"FLW",0,0,1
6,218,"FB",0,0,6
6,218,"FLW",0,0,10
6,219,"FB",0,0,7
6,219,"FLW",0,0,3
6,22,"FB",0,0,6
6,22,"FLW",0,0,0
6,220,"FB",9,0,14
6,220,"FLW",0,0,5
6,221,"FB",0,0,4
6,221,"FLW",0,0,3
6,222,"FB",2,0,10
6,222,"FLW",0,0,5
6,223,"FB",3,0,8
6,223,"FLW",0,0,1
6,224,"FB",0,0,10
6,224,"FLW",0,0,1
6,225,"FB",10,0,30
6,225,"FLW",0,0,1
6,226,"FB",3,0,11
6,226,"FLW",0,0,4
6,227,"FB",3,0,18
6,227,"FLW",0,0,7
6,228,"FB",7,0,21
6,228,"FLW",0,0,3
6,229,"FB",0,0,7
6,229,"FLW",0,0,3
6,23,"FB",7,0,12
6,23,"FLW",0,0,3
6,230,"FB",0,0,7
6,230,"FLW",10,0,8
6,231,"FB",0,0,4
6,231,"FLW",0,0,3
6,232,"FB",0,0,4
6,232,"FLW",0,0,1
6,233,"FB",2,0,8
6,233,"FLW",0,0,6
6,234,"FB",0,0,4
6,234,"FLW",0,0,2
6,235,"FB",2,0,18
6,235,"FLW",0,0,4
6,236,"FB",0,0,4
6,236,"FLW",0,0,2
6,237,"FB",0,0,5
6,237,"FLW",0,0,3
6,238,"FB",1,0,9
6,238,"FLW",0,0,2
6,239,"FB",5,0,17
6,239,"FLW",0,0,4
6,24,"FB",1,1,4
6,24,"FLW",1,0,5
6,240,"FB",10,0,16
6,240,"FLW",4,0,6
6,241,"FB",2,0,5
6,241,"FLW",0,0,3
6,242,"FB",0,0,7
6,242,"FLW",0,0,2
6,243,"FB",4,0,16
6,243,"FLW",0,0,6
6,244,"FB",0,0,7
6,244,"FLW",3,0,6
6,245,"FB",12,0,16
6,245,"FLW",0,0,2
6,246,"FB",7,0,15
6,246,"FLW",0,0,2
6,247,"FB",0,0,10
6,247,"FLW",3,0,4
6,248,"FB",0,0,6
6,248,"FLW",0,0,10
6,249,"FB",0,0,4
6,249,"FLW",0,0,3
6,25,"FB",9,0,16
6,25,"FLW",0,0,3
6,250,"FB",1,0,12
6,250,"FLW",0,0,2
6,251,"FB",5,0,16
6,251,"FLW",3,0,5
6,252,"FB",0,0,9
6,252,"FLW",0,0,3
6,253,"FB",0,0,10
6,253,"FLW",0,0,2
6,254,"FB",0,0,3
6,254,"FLW",0,0,0
6,255,"FB",0,0,7
6,255,"FLW",5,0,10
6,256,"FB",1,0,8
6,256,"FLW",2,0,7
6,257,"FB",0,0,6
6,257,"FLW",0,0,4
6,258,"FB",3,1,9
6,258,"FLW",0,0,3
6,259,"FB",0,0,3
6,259,"FLW",0,0,3
6,26,"FB",2,0,5
6,26,"FLW",0,0,2
6,260,"FB",0,0,3
6,260,"FLW",0,0,3
6,261,"FB",2,0,7
6,261,"FLW",0,0,5
6,262,"FB",1,0,8
6,262,"FLW",0,0,2
6,263,"FB",0,0,2
6,263,"FLW",0,0,5
6,264,"FB",1,0,11
6,264,"FLW",5,0,3
6,265,"FB",0,0,8
6,265,"FLW",1,0,6
6,266,"FB",2,0,9
6,266,"FLW",0,0,3
6,267,"FB",9,0,12
6,267,"FLW",4,0,8
6,268,"FB",4,0,17
6,268,"FLW",0,0,3
6,269,"FB",0,0,3
6,269,"FLW",0,0,4
6,27,"FB",1,1,6
6,27,"FLW",2,0,6
6,270,"FB",11,0,15
6,270,"FLW",0,0,4
6,271,"FB",0,0,6
6,271,"FLW",0,0,5
6,272,"FB",0,0,7
6,272,"FLW",0,0,3
6,273,"FB",3,0,13
6,273,"FLW",0,0,2
6,274,"FB",7,0,16
6,274,"FLW",0,0,6
6,275,"FB",3,0,10
6,275,"FLW",0,0,1
6,276,"FB",0,0,7
6,276,"FLW",0,0,2
6,277,"FB",0,0,7
6,277,"FLW",0,0,4
6,278,"FB",0,0,7
6,278,"FLW",0,0,3
6,279,"FB",0,0,7
6,279,"FLW",2,0,6
6,28,"FB",0,0,7
6,28,"FLW",3,0,7
6,280,"FB",0,0,2
6,280,"FLW",0,0,3
6,281,"FB",4,0,7
6,281,"FLW",0,0,4
6,282,"FB",5,0,7
6,282,"FLW",0,0,8
6,283,"FB",7,0,8
6,283,"FLW",2,0,7
6,284,"FB",7,0,21
6,284,"FLW",0,0,4
6,285,"FB",0,0,5
6,285,"FLW",0,0,0
6,286,"FB",7,0,19
6,286,"FLW",0,0,5
6,287,"FB",0,0,5
6,287,"FLW",8,0,10
6,288,"FB",0,0,3
6,288,"FLW",0,0,3
6,289,"FB",2,0,11
6,289,"FLW",0,0,3
6,29,"FB",0,0,10
6,29,"FLW",2,0,9
6,290,"FB",14,0,19
6,290,"FLW",10,0,14
6,291,"FB",6,0,20
6,291,"FLW",2,0,6
6,292,"FB",0,0,11
6,292,"FLW",0,0,8
6,293,"FB",6,0,23
6,293,"FLW",0,0,5
6,294,"FB",0,0,6
6,294,"FLW",0,0,2
6,295,"FB",0,0,10
6,295,"FLW",0,0,1
6,296,"FB",12,0,14
6,296,"FLW",3,0,7
6,297,"FB",0,0,10
6,297,"FLW",0,0,5
6,298,"FB",0,0,7
6,298,"FLW",0,0,3
6,299,"FB",1,1,11
6,299,"FLW",0,0,3
6,3,"FB",0,0,5
6,3,"FLW",3,0,6
6,30,"FB",0,0,4
6,30,"FLW",5,0,17
6,300,"FB",5,0,9
6,300,"FLW",0,0,3
6,301,"FB",0,0,6
6,301,"FLW",0,0,5
6,302,"FB",0,0,2
6,302,"FLW",0,0,2
6,303,"FB",1,0,6
6,303,"FLW",0,0,4
6,304,"FB",0,0,4
6,304,"FLW",0,0,1
6,305,"FB",0,0,5
6,305,"FLW",0,0,4
6,306,"FB",0,0,6
6,306,"FLW",0,0,3
6,307,"FB",0,0,4
6,307,"FLW",0,0,4
6,308,"FB",0,0,7
6,308,"FLW",0,0,4
6,309,"FB",3,0,10
6,309,"FLW",0,0,4
6,31,"FB",3,0,12
6,31,"FLW",0,0,1
6,310,"FB",0,0,5
6,310,"FLW",0,0,2
6,311,"FB",1,1,10
6,311,"FLW",0,0,3
6,312,"FB",1,0,6
6,312,"FLW",0,0,4
6,313,"FB",0,0,1
6,313,"FLW",0,0,5
6,314,"FB",0,0,8
6,314,"FLW",0,0,2
6,315,"FB",0,0,7
6,315,"FLW",0,0,1
6,316,"FB",0,0,3
6,316,"FLW",1,0,7
6,317,"FB",4,0,6
6,317,"FLW",0,0,6
6,318,"FB",4,0,11
6,318,"FLW",0,0,1
6,319,"FB",7,0,7
6,319,"FLW",0,0,2
6,32,"FB",3,0,11
6,32,"FLW",0,0,5
6,320,"FB",0,0,2
6,320,"FLW",0,0,0
6,321,"FB",0,0,2
6,321,"FLW",0,0,6
6,322,"FB",0,0,5
6,322,"FLW",0,0,3
6,323,"FB",0,0,5
6,323,"FLW",0,0,0
6,324,"FB",8,0,15
6,324,"FLW",0,0,3
6,325,"FB",0,0,5
6,325,"FLW",0,0,3
6,326,"FB",3,0,4
6,326,"FLW",0,0,1
6,327,"FB",5,0,14
6,327,"FLW",0,0,1
6,328,"FB",0,0,4
6,328,"FLW",8,0,7
6,329,"FB",4,0,9
6,329,"FLW",0,0,6
6,33,"FB",0,0,13
6,33,"FLW",0,0,1
6,330,"FB",3,0,13
6,330,"FLW",0,0,3
6,331,"FB",0,0,5
6,331,"FLW",0,0,2
6,332,"FB",0,0,11
6,332,"FLW",0,0,2
6,333,"FB",23,0,26
6,333,"FLW",0,0,0
6,334,"FB",4,0,7
6,334,"FLW",0,0,2
6,335,"FB",2,0,9
6,335,"FLW",0,0,5
6,336,"FB",0,0,8
6,336,"FLW",0,0,1
6,337,"FB",7,0,23
6,337,"FLW",2,0,6
6,338,"FB",0,0,8
6,338,"FLW",4,0,6
6,339,"FB",3,0,10
6,339,"FLW",0,0,0
6,34,"FB",0,0,3
6,34,"FLW",0,0,2
6,340,"FB",0,0,9
6,340,"FLW",0,0,4
6,341,"FB",0,0,2
6,341,"FLW",0,0,5
6,342,"FB",0,0,10
6,342,"FLW",0,0,4
6,343,"FB",4,1,15
6,343,"FLW",0,0,4
6,344,"FB",4,0,12
6,344,"FLW",0,0,1
6,345,"FB",7,0,16
6,345,"FLW",0,0,2
6,346,"FB",2,0,10
6,346,"FLW",0,0,2
6,347,"FB",0,0,4
6,347,"FLW",0,0,3
6,348,"FB",0,0,4
6,348,"FLW",0,0,3
6,349,"FB",12,0,25
6,349,"FLW",0,0,2
6,35,"FB",2,0,6
6,35,"FLW",0,0,1
6,350,"FB",0,0,10
6,350,"FLW",0,0,7
6,351,"FB",5,0,15
6,351,"FLW",0,0,5
6,352,"FB",6,0,8
6,352,"FLW",0,0,2
6,353,"FB",6,0,9
6,353,"FLW",0,0,3
6,354,"FB",2,0,8
6,354,"FLW",4,0,14
6,355,"FB",1,0,12
6,355,"FLW",0,0,4
6,356,"FB",0,0,6
6,356,"FLW",0,0,3
6,357,"FB",3,0,19
6,357,"FLW",6,0,12
6,358,"FB",0,0,1
6,358,"FLW",1,0,1
6,359,"FB",7,0,14
6,359,"FLW",7,0,24
6,36,"FB",0,0,5
6,36,"FLW",0,0,2
6,360,"FB",0,0,5
6,360,"FLW",0,0,1
6,361,"FB",2,0,10
6,361,"FLW",0,0,4
6,362,"FB",6,0,11
6,362,"FLW",0,0,2
6,363,"FB",0,0,7
6,363,"FLW",0,0,5
6,364,"FB",7,0,12
6,364,"FLW",0,0,2
6,365,"FB",0,0,5
6,365,"FLW",1,0,3
6,366,"FB",0,0,7
6,366,"FLW",4,0,3
