"time","rep","importation","facemask","infections"
68,89,1,"0",0
69,89,1,"0",0
70,89,1,"0",0
71,89,1,"0",0
72,89,1,"0",0
73,89,1,"0",0
1,90,1,"0",1
2,90,1,"0",1
3,90,1,"0",0
4,90,1,"0",3
5,90,1,"0",0
6,90,1,"0",1
7,90,1,"0",1
8,90,1,"0",2
9,90,1,"0",0
10,90,1,"0",2
11,90,1,"0",0
12,90,1,"0",1
13,90,1,"0",0
14,90,1,"0",0
15,90,1,"0",0
16,90,1,"0",0
17,90,1,"0",0
18,90,1,"0",1
19,90,1,"0",0
20,90,1,"0",0
21,90,1,"0",0
22,90,1,"0",0
23,90,1,"0",0
24,90,1,"0",0
25,90,1,"0",0
26,90,1,"0",0
27,90,1,"0",0
28,90,1,"0",0
29,90,1,"0",0
30,90,1,"0",0
31,90,1,"0",0
32,90,1,"0",0
33,90,1,"0",0
34,90,1,"0",0
35,90,1,"0",0
36,90,1,"0",0
37,90,1,"0",0
38,90,1,"0",0
39,90,1,"0",0
40,90,1,"0",0
41,90,1,"0",0
42,90,1,"0",0
43,90,1,"0",0
44,90,1,"0",0
45,90,1,"0",0
46,90,1,"0",0
47,90,1,"0",0
48,90,1,"0",0
49,90,1,"0",0
50,90,1,"0",0
51,90,1,"0",0
52,90,1,"0",0
53,90,1,"0",0
54,90,1,"0",0
55,90,1,"0",0
56,90,1,"0",0
57,90,1,"0",0
58,90,1,"0",0
59,90,1,"0",0
60,90,1,"0",0
61,90,1,"0",0
62,90,1,"0",0
63,90,1,"0",0
64,90,1,"0",0
65,90,1,"0",0
66,90,1,"0",0
67,90,1,"0",0
68,90,1,"0",0
69,90,1,"0",0
70,90,1,"0",0
71,90,1,"0",0
72,90,1,"0",0
73,90,1,"0",0
1,91,1,"0",0
2,91,1,"0",0
3,91,1,"0",0
4,91,1,"0",0
5,91,1,"0",0
6,91,1,"0",0
7,91,1,"0",0
8,91,1,"0",0
9,91,1,"0",0
10,91,1,"0",0
11,91,1,"0",0
12,91,1,"0",0
13,91,1,"0",0
14,91,1,"0",0
15,91,1,"0",0
16,91,1,"0",0
17,91,1,"0",0
18,91,1,"0",0
19,91,1,"0",0
20,91,1,"0",0
21,91,1,"0",0
22,91,1,"0",0
23,91,1,"0",0
24,91,1,"0",0
25,91,1,"0",0
26,91,1,"0",0
27,91,1,"0",0
28,91,1,"0",0
29,91,1,"0",0
30,91,1,"0",0
31,91,1,"0",0
32,91,1,"0",0
33,91,1,"0",0
34,91,1,"0",0
35,91,1,"0",0
36,91,1,"0",0
37,91,1,"0",0
38,91,1,"0",0
39,91,1,"0",0
40,91,1,"0",0
41,91,1,"0",0
42,91,1,"0",0
43,91,1,"0",0
44,91,1,"0",0
45,91,1,"0",0
46,91,1,"0",0
47,91,1,"0",0
48,91,1,"0",0
49,91,1,"0",0
50,91,1,"0",0
51,91,1,"0",0
52,91,1,"0",0
53,91,1,"0",0
54,91,1,"0",0
55,91,1,"0",0
56,91,1,"0",0
57,91,1,"0",0
58,91,1,"0",0
59,91,1,"0",0
60,91,1,"0",0
61,91,1,"0",0
62,91,1,"0",0
63,91,1,"0",0
64,91,1,"0",0
65,91,1,"0",0
66,91,1,"0",0
67,91,1,"0",0
68,91,1,"0",0
69,91,1,"0",0
70,91,1,"0",0
71,91,1,"0",0
72,91,1,"0",0
73,91,1,"0",0
1,92,1,"0",0
2,92,1,"0",0
3,92,1,"0",0
4,92,1,"0",1
5,92,1,"0",0
6,92,1,"0",0
7,92,1,"0",0
8,92,1,"0",0
9,92,1,"0",0
10,92,1,"0",0
11,92,1,"0",0
12,92,1,"0",0
13,92,1,"0",0
14,92,1,"0",0
15,92,1,"0",0
16,92,1,"0",0
17,92,1,"0",0
18,92,1,"0",0
19,92,1,"0",0
20,92,1,"0",0
21,92,1,"0",0
22,92,1,"0",0
23,92,1,"0",0
24,92,1,"0",0
25,92,1,"0",0
26,92,1,"0",0
27,92,1,"0",0
28,92,1,"0",0
29,92,1,"0",0
30,92,1,"0",0
31,92,1,"0",0
32,92,1,"0",0
33,92,1,"0",0
34,92,1,"0",0
35,92,1,"0",0
36,92,1,"0",0
37,92,1,"0",0
38,92,1,"0",0
39,92,1,"0",0
40,92,1,"0",0
41,92,1,"0",0
42,92,1,"0",0
43,92,1,"0",0
44,92,1,"0",0
45,92,1,"0",0
46,92,1,"0",0
47,92,1,"0",0
48,92,1,"0",0
49,92,1,"0",0
50,92,1,"0",0
51,92,1,"0",0
52,92,1,"0",0
53,92,1,"0",0
54,92,1,"0",0
55,92,1,"0",0
56,92,1,"0",0
57,92,1,"0",0
58,92,1,"0",0
59,92,1,"0",0
60,92,1,"0",0
61,92,1,"0",0
62,92,1,"0",0
63,92,1,"0",0
64,92,1,"0",0
65,92,1,"0",0
66,92,1,"0",0
67,92,1,"0",0
68,92,1,"0",0
69,92,1,"0",0
70,92,1,"0",0
71,92,1,"0",0
72,92,1,"0",0
73,92,1,"0",0
1,93,1,"0",0
2,93,1,"0",0
3,93,1,"0",0
4,93,1,"0",0
5,93,1,"0",0
6,93,1,"0",0
7,93,1,"0",0
8,93,1,"0",0
9,93,1,"0",0
10,93,1,"0",0
11,93,1,"0",0
12,93,1,"0",0
13,93,1,"0",0
14,93,1,"0",0
15,93,1,"0",0
16,93,1,"0",0
17,93,1,"0",0
18,93,1,"0",0
19,93,1,"0",0
20,93,1,"0",0
21,93,1,"0",0
22,93,1,"0",0
23,93,1,"0",0
24,93,1,"0",0
25,93,1,"0",0
26,93,1,"0",0
27,93,1,"0",0
28,93,1,"0",0
29,93,1,"0",0
30,93,1,"0",0
31,93,1,"0",0
32,93,1,"0",0
33,93,1,"0",0
34,93,1,"0",0
35,93,1,"0",0
36,93,1,"0",0
37,93,1,"0",0
38,93,1,"0",0
39,93,1,"0",0
40,93,1,"0",0
41,93,1,"0",0
42,93,1,"0",0
43,93,1,"0",0
44,93,1,"0",0
45,93,1,"0",0
46,93,1,"0",0
47,93,1,"0",0
48,93,1,"0",0
49,93,1,"0",0
50,93,1,"0",0
51,93,1,"0",0
52,93,1,"0",0
53,93,1,"0",0
54,93,1,"0",0
55,93,1,"0",0
56,93,1,"0",0
57,93,1,"0",0
58,93,1,"0",0
59,93,1,"0",0
60,93,1,"0",0
61,93,1,"0",0
62,93,1,"0",0
63,93,1,"0",0
64,93,1,"0",0
65,93,1,"0",0
66,93,1,"0",0
67,93,1,"0",0
68,93,1,"0",0
69,93,1,"0",0
70,93,1,"0",0
71,93,1,"0",0
72,93,1,"0",0
73,93,1,"0",0
1,94,1,"0",0
2,94,1,"0",0
3,94,1,"0",0
4,94,1,"0",0
5,94,1,"0",0
6,94,1,"0",0
7,94,1,"0",0
8,94,1,"0",0
9,94,1,"0",0
10,94,1,"0",0
11,94,1,"0",0
12,94,1,"0",0
13,94,1,"0",0
14,94,1,"0",0
15,94,1,"0",0
16,94,1,"0",0
17,94,1,"0",0
18,94,1,"0",0
19,94,1,"0",0
20,94,1,"0",0
21,94,1,"0",0
22,94,1,"0",0
23,94,1,"0",0
24,94,1,"0",0
25,94,1,"0",0
26,94,1,"0",0
27,94,1,"0",0
28,94,1,"0",0
29,94,1,"0",0
30,94,1,"0",0
31,94,1,"0",0
32,94,1,"0",0
33,94,1,"0",0
34,94,1,"0",0
35,94,1,"0",0
36,94,1,"0",0
37,94,1,"0",0
38,94,1,"0",0
39,94,1,"0",0
40,94,1,"0",0
41,94,1,"0",0
42,94,1,"0",0
43,94,1,"0",0
44,94,1,"0",0
45,94,1,"0",0
46,94,1,"0",0
47,94,1,"0",0
48,94,1,"0",0
49,94,1,"0",0
50,94,1,"0",0
51,94,1,"0",0
52,94,1,"0",0
53,94,1,"0",0
54,94,1,"0",0
55,94,1,"0",0
56,94,1,"0",0
57,94,1,"0",0
58,94,1,"0",0
59,94,1,"0",0
60,94,1,"0",0
61,94,1,"0",0
62,94,1,"0",0
63,94,1,"0",0
64,94,1,"0",0
65,94,1,"0",0
66,94,1,"0",0
67,94,1,"0",0
68,94,1,"0",0
69,94,1,"0",0
70,94,1,"0",0
71,94,1,"0",0
72,94,1,"0",0
73,94,1,"0",0
1,95,1,"0",0
2,95,1,"0",1
3,95,1,"0",0
4,95,1,"0",0
5,95,1,"0",0
6,95,1,"0",0
7,95,1,"0",0
8,95,1,"0",0
9,95,1,"0",0
10,95,1,"0",0
11,95,1,"0",0
12,95,1,"0",0
13,95,1,"0",0
14,95,1,"0",0
15,95,1,"0",0
16,95,1,"0",0
17,95,1,"0",0
18,95,1,"0",0
19,95,1,"0",0
20,95,1,"0",0
21,95,1,"0",0
22,95,1,"0",0
23,95,1,"0",0
24,95,1,"0",0
25,95,1,"0",0
26,95,1,"0",0
27,95,1,"0",0
28,95,1,"0",0
29,95,1,"0",0
30,95,1,"0",0
31,95,1,"0",0
32,95,1,"0",0
33,95,1,"0",0
34,95,1,"0",0
35,95,1,"0",0
36,95,1,"0",0
37,95,1,"0",0
38,95,1,"0",0
39,95,1,"0",0
40,95,1,"0",0
41,95,1,"0",0
42,95,1,"0",0
43,95,1,"0",0
44,95,1,"0",0
45,95,1,"0",0
46,95,1,"0",0
47,95,1,"0",0
48,95,1,"0",0
49,95,1,"0",0
50,95,1,"0",0
51,95,1,"0",0
52,95,1,"0",0
53,95,1,"0",0
54,95,1,"0",0
55,95,1,"0",0
56,95,1,"0",0
57,95,1,"0",0
58,95,1,"0",0
59,95,1,"0",0
60,95,1,"0",0
61,95,1,"0",0
62,95,1,"0",0
63,95,1,"0",0
64,95,1,"0",0
65,95,1,"0",0
66,95,1,"0",0
67,95,1,"0",0
68,95,1,"0",0
69,95,1,"0",0
70,95,1,"0",0
71,95,1,"0",0
72,95,1,"0",0
73,95,1,"0",0
1,96,1,"0",0
2,96,1,"0",0
3,96,1,"0",0
4,96,1,"0",0
5,96,1,"0",0
6,96,1,"0",0
7,96,1,"0",0
8,96,1,"0",0
9,96,1,"0",0
10,96,1,"0",0
11,96,1,"0",0
12,96,1,"0",0
13,96,1,"0",0
14,96,1,"0",0
15,96,1,"0",0
16,96,1,"0",0
17,96,1,"0",0
18,96,1,"0",0
19,96,1,"0",0
20,96,1,"0",0
21,96,1,"0",0
22,96,1,"0",0
23,96,1,"0",0
24,96,1,"0",0
25,96,1,"0",0
26,96,1,"0",0
27,96,1,"0",0
28,96,1,"0",0
29,96,1,"0",0
30,96,1,"0",0
31,96,1,"0",0
32,96,1,"0",0
33,96,1,"0",0
34,96,1,"0",0
35,96,1,"0",0
36,96,1,"0",0
37,96,1,"0",0
38,96,1,"0",0
39,96,1,"0",0
40,96,1,"0",0
41,96,1,"0",0
42,96,1,"0",0
43,96,1,"0",0
44,96,1,"0",0
45,96,1,"0",0
46,96,1,"0",0
47,96,1,"0",0
48,96,1,"0",0
49,96,1,"0",0
50,96,1,"0",0
51,96,1,"0",0
52,96,1,"0",0
53,96,1,"0",0
54,96,1,"0",0
55,96,1,"0",0
56,96,1,"0",0
57,96,1,"0",0
58,96,1,"0",0
59,96,1,"0",0
60,96,1,"0",0
61,96,1,"0",0
62,96,1,"0",0
63,96,1,"0",0
64,96,1,"0",0
65,96,1,"0",0
66,96,1,"0",0
67,96,1,"0",0
68,96,1,"0",0
69,96,1,"0",0
70,96,1,"0",0
71,96,1,"0",0
72,96,1,"0",0
73,96,1,"0",0
1,97,1,"0",0
2,97,1,"0",1
3,97,1,"0",1
4,97,1,"0",0
5,97,1,"0",0
6,97,1,"0",0
7,97,1,"0",0
8,97,1,"0",0
9,97,1,"0",1
10,97,1,"0",0
11,97,1,"0",0
12,97,1,"0",0
13,97,1,"0",1
14,97,1,"0",0
15,97,1,"0",0
16,97,1,"0",1
17,97,1,"0",1
18,97,1,"0",1
19,97,1,"0",2
20,97,1,"0",1
21,97,1,"0",2
22,97,1,"0",2
23,97,1,"0",2
24,97,1,"0",4
25,97,1,"0",5
26,97,1,"0",5
27,97,1,"0",7
28,97,1,"0",4
29,97,1,"0",15
30,97,1,"0",11
31,97,1,"0",13
32,97,1,"0",9
33,97,1,"0",10
34,97,1,"0",8
35,97,1,"0",14
36,97,1,"0",12
37,97,1,"0",9
38,97,1,"0",13
39,97,1,"0",9
40,97,1,"0",6
41,97,1,"0",8
42,97,1,"0",8
43,97,1,"0",3
44,97,1,"0",7
45,97,1,"0",3
46,97,1,"0",8
47,97,1,"0",0
48,97,1,"0",2
49,97,1,"0",1
50,97,1,"0",0
51,97,1,"0",1
52,97,1,"0",0
53,97,1,"0",0
54,97,1,"0",0
55,97,1,"0",0
56,97,1,"0",0
57,97,1,"0",0
58,97,1,"0",0
59,97,1,"0",0
60,97,1,"0",0
61,97,1,"0",0
62,97,1,"0",0
63,97,1,"0",0
64,97,1,"0",0
65,97,1,"0",0
66,97,1,"0",0
67,97,1,"0",0
68,97,1,"0",0
69,97,1,"0",0
70,97,1,"0",0
71,97,1,"0",0
72,97,1,"0",0
73,97,1,"0",0
1,98,1,"0",0
2,98,1,"0",0
3,98,1,"0",0
4,98,1,"0",0
5,98,1,"0",0
6,98,1,"0",0
7,98,1,"0",0
8,98,1,"0",0
9,98,1,"0",0
10,98,1,"0",0
11,98,1,"0",0
12,98,1,"0",0
13,98,1,"0",0
14,98,1,"0",0
15,98,1,"0",0
16,98,1,"0",0
17,98,1,"0",0
18,98,1,"0",0
19,98,1,"0",0
20,98,1,"0",0
21,98,1,"0",0
22,98,1,"0",0
23,98,1,"0",0
24,98,1,"0",0
25,98,1,"0",0
26,98,1,"0",0
27,98,1,"0",0
28,98,1,"0",0
29,98,1,"0",0
30,98,1,"0",0
31,98,1,"0",0
32,98,1,"0",0
33,98,1,"0",0
34,98,1,"0",0
35,98,1,"0",0
36,98,1,"0",0
37,98,1,"0",0
38,98,1,"0",0
39,98,1,"0",0
40,98,1,"0",0
41,98,1,"0",0
42,98,1,"0",0
43,98,1,"0",0
44,98,1,"0",0
45,98,1,"0",0
46,98,1,"0",0
47,98,1,"0",0
48,98,1,"0",0
49,98,1,"0",0
50,98,1,"0",0
51,98,1,"0",0
52,98,1,"0",0
53,98,1,"0",0
54,98,1,"0",0
55,98,1,"0",0
56,98,1,"0",0
57,98,1,"0",0
58,98,1,"0",0
59,98,1,"0",0
60,98,1,"0",0
61,98,1,"0",0
62,98,1,"0",0
63,98,1,"0",0
64,98,1,"0",0
65,98,1,"0",0
66,98,1,"0",0
67,98,1,"0",0
68,98,1,"0",0
69,98,1,"0",0
70,98,1,"0",0
71,98,1,"0",0
72,98,1,"0",0
73,98,1,"0",0
1,99,1,"0",0
2,99,1,"0",0
3,99,1,"0",0
4,99,1,"0",0
5,99,1,"0",1
6,99,1,"0",1
7,99,1,"0",3
8,99,1,"0",3
9,99,1,"0",2
10,99,1,"0",2
11,99,1,"0",4
12,99,1,"0",7
13,99,1,"0",3
14,99,1,"0",0
15,99,1,"0",7
16,99,1,"0",6
17,99,1,"0",6
18,99,1,"0",5
19,99,1,"0",8
20,99,1,"0",11
21,99,1,"0",10
22,99,1,"0",9
23,99,1,"0",8
24,99,1,"0",7
25,99,1,"0",10
26,99,1,"0",12
27,99,1,"0",10
28,99,1,"0",9
29,99,1,"0",12
30,99,1,"0",8
31,99,1,"0",10
32,99,1,"0",5
33,99,1,"0",4
34,99,1,"0",11
35,99,1,"0",9
36,99,1,"0",6
37,99,1,"0",3
38,99,1,"0",6
39,99,1,"0",5
40,99,1,"0",5
41,99,1,"0",7
42,99,1,"0",6
43,99,1,"0",7
44,99,1,"0",7
45,99,1,"0",6
46,99,1,"0",10
47,99,1,"0",10
48,99,1,"0",11
49,99,1,"0",9
50,99,1,"0",12
51,99,1,"0",14
52,99,1,"0",16
53,99,1,"0",10
54,99,1,"0",11
55,99,1,"0",9
56,99,1,"0",8
57,99,1,"0",9
58,99,1,"0",6
59,99,1,"0",4
60,99,1,"0",5
61,99,1,"0",4
62,99,1,"0",1
63,99,1,"0",1
64,99,1,"0",1
65,99,1,"0",0
66,99,1,"0",0
67,99,1,"0",0
68,99,1,"0",1
69,99,1,"0",0
70,99,1,"0",0
71,99,1,"0",0
72,99,1,"0",0
73,99,1,"0",0
1,100,1,"0",0
2,100,1,"0",0
3,100,1,"0",2
4,100,1,"0",1
5,100,1,"0",1
6,100,1,"0",2
7,100,1,"0",2
8,100,1,"0",2
9,100,1,"0",2
10,100,1,"0",1
11,100,1,"0",2
12,100,1,"0",1
13,100,1,"0",3
14,100,1,"0",0
15,100,1,"0",2
16,100,1,"0",3
17,100,1,"0",2
18,100,1,"0",3
19,100,1,"0",5
20,100,1,"0",3
21,100,1,"0",7
22,100,1,"0",9
23,100,1,"0",8
24,100,1,"0",12
25,100,1,"0",13
26,100,1,"0",10
27,100,1,"0",16
28,100,1,"0",6
29,100,1,"0",12
30,100,1,"0",12
31,100,1,"0",14
32,100,1,"0",11
33,100,1,"0",9
34,100,1,"0",8
35,100,1,"0",11
36,100,1,"0",7
37,100,1,"0",4
38,100,1,"0",1
39,100,1,"0",5
40,100,1,"0",2
41,100,1,"0",3
42,100,1,"0",4
43,100,1,"0",0
44,100,1,"0",1
45,100,1,"0",0
46,100,1,"0",0
47,100,1,"0",1
48,100,1,"0",0
49,100,1,"0",1
50,100,1,"0",0
51,100,1,"0",0
52,100,1,"0",0
53,100,1,"0",0
54,100,1,"0",0
55,100,1,"0",0
56,100,1,"0",0
57,100,1,"0",0
58,100,1,"0",0
59,100,1,"0",0
60,100,1,"0",0
61,100,1,"0",0
62,100,1,"0",0
63,100,1,"0",0
64,100,1,"0",0
65,100,1,"0",0
66,100,1,"0",0
67,100,1,"0",0
68,100,1,"0",0
69,100,1,"0",0
70,100,1,"0",0
71,100,1,"0",0
72,100,1,"0",0
73,100,1,"0",0
1,1,2,"0",1
2,1,2,"0",0
3,1,2,"0",0
4,1,2,"0",0
5,1,2,"0",1
6,1,2,"0",0
7,1,2,"0",0
8,1,2,"0",0
9,1,2,"0",0
10,1,2,"0",0
11,1,2,"0",0
12,1,2,"0",0
13,1,2,"0",0
14,1,2,"0",0
15,1,2,"0",0
16,1,2,"0",0
17,1,2,"0",0
18,1,2,"0",0
19,1,2,"0",0
20,1,2,"0",0
21,1,2,"0",0
22,1,2,"0",0
23,1,2,"0",0
24,1,2,"0",0
25,1,2,"0",0
26,1,2,"0",0
27,1,2,"0",0
28,1,2,"0",0
29,1,2,"0",0
30,1,2,"0",0
31,1,2,"0",0
32,1,2,"0",0
33,1,2,"0",0
34,1,2,"0",0
35,1,2,"0",0
36,1,2,"0",0
37,1,2,"0",0
38,1,2,"0",0
39,1,2,"0",0
40,1,2,"0",0
41,1,2,"0",0
42,1,2,"0",0
43,1,2,"0",0
44,1,2,"0",0
45,1,2,"0",0
46,1,2,"0",0
47,1,2,"0",0
48,1,2,"0",0
49,1,2,"0",0
50,1,2,"0",0
51,1,2,"0",0
52,1,2,"0",0
53,1,2,"0",0
54,1,2,"0",0
55,1,2,"0",0
56,1,2,"0",0
57,1,2,"0",0
58,1,2,"0",0
59,1,2,"0",0
60,1,2,"0",0
61,1,2,"0",0
62,1,2,"0",0
63,1,2,"0",0
64,1,2,"0",0
65,1,2,"0",0
66,1,2,"0",0
67,1,2,"0",0
68,1,2,"0",0
69,1,2,"0",0
70,1,2,"0",0
71,1,2,"0",0
72,1,2,"0",0
73,1,2,"0",0
1,2,2,"0",1
2,2,2,"0",0
3,2,2,"0",1
4,2,2,"0",0
5,2,2,"0",1
6,2,2,"0",0
7,2,2,"0",1
8,2,2,"0",1
9,2,2,"0",1
10,2,2,"0",1
11,2,2,"0",0
12,2,2,"0",0
13,2,2,"0",4
14,2,2,"0",3
15,2,2,"0",4
16,2,2,"0",5
17,2,2,"0",4
18,2,2,"0",9
19,2,2,"0",12
20,2,2,"0",10
21,2,2,"0",10
22,2,2,"0",18
23,2,2,"0",14
24,2,2,"0",17
25,2,2,"0",19
26,2,2,"0",14
27,2,2,"0",13
28,2,2,"0",19
29,2,2,"0",15
30,2,2,"0",11
31,2,2,"0",19
32,2,2,"0",8
33,2,2,"0",13
34,2,2,"0",15
35,2,2,"0",19
36,2,2,"0",17
37,2,2,"0",23
38,2,2,"0",20
39,2,2,"0",33
40,2,2,"0",31
41,2,2,"0",24
42,2,2,"0",30
43,2,2,"0",32
44,2,2,"0",30
45,2,2,"0",29
46,2,2,"0",19
47,2,2,"0",12
48,2,2,"0",15
49,2,2,"0",14
50,2,2,"0",7
51,2,2,"0",3
52,2,2,"0",7
53,2,2,"0",1
54,2,2,"0",3
55,2,2,"0",2
56,2,2,"0",1
57,2,2,"0",1
58,2,2,"0",0
59,2,2,"0",0
60,2,2,"0",0
61,2,2,"0",0
62,2,2,"0",0
63,2,2,"0",0
64,2,2,"0",0
65,2,2,"0",0
66,2,2,"0",0
67,2,2,"0",0
68,2,2,"0",0
69,2,2,"0",0
70,2,2,"0",0
71,2,2,"0",0
72,2,2,"0",0
73,2,2,"0",0
1,3,2,"0",0
2,3,2,"0",0
3,3,2,"0",0
4,3,2,"0",0
5,3,2,"0",0
6,3,2,"0",0
7,3,2,"0",0
8,3,2,"0",0
9,3,2,"0",0
10,3,2,"0",0
11,3,2,"0",0
12,3,2,"0",0
13,3,2,"0",0
14,3,2,"0",0
15,3,2,"0",0
16,3,2,"0",0
17,3,2,"0",0
18,3,2,"0",0
19,3,2,"0",0
20,3,2,"0",0
21,3,2,"0",0
22,3,2,"0",0
23,3,2,"0",0
24,3,2,"0",0
25,3,2,"0",0
26,3,2,"0",0
27,3,2,"0",0
28,3,2,"0",0
29,3,2,"0",0
30,3,2,"0",0
31,3,2,"0",0
32,3,2,"0",0
33,3,2,"0",0
34,3,2,"0",0
35,3,2,"0",0
36,3,2,"0",0
37,3,2,"0",0
38,3,2,"0",0
39,3,2,"0",0
40,3,2,"0",0
41,3,2,"0",0
42,3,2,"0",0
43,3,2,"0",0
44,3,2,"0",0
45,3,2,"0",0
46,3,2,"0",0
47,3,2,"0",0
48,3,2,"0",0
49,3,2,"0",0
50,3,2,"0",0
51,3,2,"0",0
52,3,2,"0",0
53,3,2,"0",0
54,3,2,"0",0
55,3,2,"0",0
56,3,2,"0",0
57,3,2,"0",0
58,3,2,"0",0
59,3,2,"0",0
60,3,2,"0",0
61,3,2,"0",0
62,3,2,"0",0
63,3,2,"0",0
64,3,2,"0",0
65,3,2,"0",0
66,3,2,"0",0
67,3,2,"0",0
68,3,2,"0",0
69,3,2,"0",0
70,3,2,"0",0
71,3,2,"0",0
72,3,2,"0",0
73,3,2,"0",0
1,4,2,"0",2
2,4,2,"0",2
3,4,2,"0",1
4,4,2,"0",1
5,4,2,"0",5
6,4,2,"0",0
7,4,2,"0",6
8,4,2,"0",4
9,4,2,"0",4
10,4,2,"0",6
11,4,2,"0",5
12,4,2,"0",2
13,4,2,"0",3
14,4,2,"0",2
15,4,2,"0",0
16,4,2,"0",2
17,4,2,"0",3
18,4,2,"0",5
19,4,2,"0",4
20,4,2,"0",5
21,4,2,"0",4
22,4,2,"0",5
23,4,2,"0",3
24,4,2,"0",12
25,4,2,"0",10
26,4,2,"0",9
27,4,2,"0",8
28,4,2,"0",6
29,4,2,"0",12
30,4,2,"0",11
31,4,2,"0",8
32,4,2,"0",8
33,4,2,"0",8
34,4,2,"0",7
35,4,2,"0",6
36,4,2,"0",11
37,4,2,"0",7
38,4,2,"0",1
39,4,2,"0",3
40,4,2,"0",1
41,4,2,"0",2
42,4,2,"0",3
43,4,2,"0",0
44,4,2,"0",1
45,4,2,"0",0
46,4,2,"0",1
47,4,2,"0",0
48,4,2,"0",0
49,4,2,"0",1
50,4,2,"0",0
51,4,2,"0",0
52,4,2,"0",0
53,4,2,"0",0
54,4,2,"0",0
55,4,2,"0",0
56,4,2,"0",0
57,4,2,"0",0
58,4,2,"0",0
59,4,2,"0",0
60,4,2,"0",0
61,4,2,"0",0
62,4,2,"0",0
63,4,2,"0",0
64,4,2,"0",0
65,4,2,"0",0
66,4,2,"0",0
67,4,2,"0",0
68,4,2,"0",0
69,4,2,"0",0
70,4,2,"0",0
71,4,2,"0",0
72,4,2,"0",0
73,4,2,"0",0
1,5,2,"0",0
2,5,2,"0",0
3,5,2,"0",0
4,5,2,"0",0
5,5,2,"0",0
6,5,2,"0",0
7,5,2,"0",0
8,5,2,"0",0
9,5,2,"0",0
10,5,2,"0",0
11,5,2,"0",0
12,5,2,"0",0
13,5,2,"0",0
14,5,2,"0",0
15,5,2,"0",0
16,5,2,"0",0
17,5,2,"0",0
18,5,2,"0",0
19,5,2,"0",0
20,5,2,"0",0
21,5,2,"0",0
22,5,2,"0",0
23,5,2,"0",0
24,5,2,"0",0
25,5,2,"0",0
26,5,2,"0",0
27,5,2,"0",0
28,5,2,"0",0
29,5,2,"0",0
30,5,2,"0",0
31,5,2,"0",0
32,5,2,"0",0
33,5,2,"0",0
34,5,2,"0",0
35,5,2,"0",0
36,5,2,"0",0
37,5,2,"0",0
38,5,2,"0",0
39,5,2,"0",0
40,5,2,"0",0
41,5,2,"0",0
42,5,2,"0",0
43,5,2,"0",0
44,5,2,"0",0
45,5,2,"0",0
46,5,2,"0",0
47,5,2,"0",0
48,5,2,"0",0
49,5,2,"0",0
50,5,2,"0",0
51,5,2,"0",0
52,5,2,"0",0
53,5,2,"0",0
54,5,2,"0",0
55,5,2,"0",0
56,5,2,"0",0
57,5,2,"0",0
58,5,2,"0",0
59,5,2,"0",0
60,5,2,"0",0
61,5,2,"0",0
62,5,2,"0",0
63,5,2,"0",0
64,5,2,"0",0
65,5,2,"0",0
66,5,2,"0",0
67,5,2,"0",0
68,5,2,"0",0
69,5,2,"0",0
70,5,2,"0",0
71,5,2,"0",1
72,5,2,"0",0
73,5,2,"0",0
1,6,2,"0",0
2,6,2,"0",0
3,6,2,"0",0
4,6,2,"0",0
5,6,2,"0",0
6,6,2,"0",0
7,6,2,"0",0
8,6,2,"0",0
9,6,2,"0",0
10,6,2,"0",0
11,6,2,"0",0
12,6,2,"0",0
13,6,2,"0",0
14,6,2,"0",0
15,6,2,"0",0
16,6,2,"0",0
17,6,2,"0",0
18,6,2,"0",0
19,6,2,"0",0
20,6,2,"0",0
21,6,2,"0",0
22,6,2,"0",1
23,6,2,"0",0
24,6,2,"0",0
25,6,2,"0",0
26,6,2,"0",0
27,6,2,"0",0
28,6,2,"0",2
29,6,2,"0",2
30,6,2,"0",2
31,6,2,"0",0
32,6,2,"0",5
33,6,2,"0",3
34,6,2,"0",3
35,6,2,"0",6
36,6,2,"0",6
37,6,2,"0",3
38,6,2,"0",10
39,6,2,"0",11
40,6,2,"0",13
41,6,2,"0",21
42,6,2,"0",19
43,6,2,"0",20
44,6,2,"0",21
45,6,2,"0",23
46,6,2,"0",16
47,6,2,"0",21
48,6,2,"0",20
49,6,2,"0",19
50,6,2,"0",13
51,6,2,"0",22
52,6,2,"0",13
53,6,2,"0",19
54,6,2,"0",12
55,6,2,"0",14
56,6,2,"0",10
57,6,2,"0",5
58,6,2,"0",12
59,6,2,"0",15
60,6,2,"0",7
61,6,2,"0",7
62,6,2,"0",4
63,6,2,"0",3
64,6,2,"0",4
65,6,2,"0",5
66,6,2,"0",4
67,6,2,"0",2
68,6,2,"0",2
69,6,2,"0",2
70,6,2,"0",0
71,6,2,"0",0
72,6,2,"0",0
73,6,2,"0",0
1,7,2,"0",2
2,7,2,"0",2
3,7,2,"0",3
4,7,2,"0",1
5,7,2,"0",3
6,7,2,"0",4
7,7,2,"0",6
8,7,2,"0",2
9,7,2,"0",3
10,7,2,"0",5
11,7,2,"0",2
12,7,2,"0",9
13,7,2,"0",6
14,7,2,"0",2
15,7,2,"0",4
16,7,2,"0",11
17,7,2,"0",8
18,7,2,"0",12
19,7,2,"0",13
20,7,2,"0",13
21,7,2,"0",15
22,7,2,"0",16
23,7,2,"0",22
24,7,2,"0",24
