"time","rep","importation","sim_scenario","infections"
54,678,1,"NoIntervention",0
55,678,1,"NoIntervention",0
56,678,1,"NoIntervention",0
57,678,1,"NoIntervention",0
58,678,1,"NoIntervention",0
59,678,1,"NoIntervention",0
60,678,1,"NoIntervention",0
61,678,1,"NoIntervention",0
62,678,1,"NoIntervention",0
63,678,1,"NoIntervention",0
64,678,1,"NoIntervention",0
65,678,1,"NoIntervention",0
66,678,1,"NoIntervention",0
67,678,1,"NoIntervention",0
68,678,1,"NoIntervention",0
69,678,1,"NoIntervention",0
70,678,1,"NoIntervention",0
71,678,1,"NoIntervention",0
72,678,1,"NoIntervention",0
73,678,1,"NoIntervention",0
1,679,1,"NoIntervention",0
2,679,1,"NoIntervention",1
3,679,1,"NoIntervention",0
4,679,1,"NoIntervention",1
5,679,1,"NoIntervention",2
6,679,1,"NoIntervention",0
7,679,1,"NoIntervention",6
8,679,1,"NoIntervention",2
9,679,1,"NoIntervention",0
10,679,1,"NoIntervention",3
11,679,1,"NoIntervention",5
12,679,1,"NoIntervention",5
13,679,1,"NoIntervention",3
14,679,1,"NoIntervention",7
15,679,1,"NoIntervention",17
16,679,1,"NoIntervention",13
17,679,1,"NoIntervention",16
18,679,1,"NoIntervention",13
19,679,1,"NoIntervention",20
20,679,1,"NoIntervention",29
21,679,1,"NoIntervention",26
22,679,1,"NoIntervention",22
23,679,1,"NoIntervention",29
24,679,1,"NoIntervention",29
25,679,1,"NoIntervention",25
26,679,1,"NoIntervention",30
27,679,1,"NoIntervention",27
28,679,1,"NoIntervention",22
29,679,1,"NoIntervention",26
30,679,1,"NoIntervention",19
31,679,1,"NoIntervention",14
32,679,1,"NoIntervention",7
33,679,1,"NoIntervention",8
34,679,1,"NoIntervention",4
35,679,1,"NoIntervention",5
36,679,1,"NoIntervention",2
37,679,1,"NoIntervention",3
38,679,1,"NoIntervention",1
39,679,1,"NoIntervention",1
40,679,1,"NoIntervention",0
41,679,1,"NoIntervention",2
42,679,1,"NoIntervention",0
43,679,1,"NoIntervention",0
44,679,1,"NoIntervention",0
45,679,1,"NoIntervention",0
46,679,1,"NoIntervention",0
47,679,1,"NoIntervention",0
48,679,1,"NoIntervention",0
49,679,1,"NoIntervention",0
50,679,1,"NoIntervention",0
51,679,1,"NoIntervention",0
52,679,1,"NoIntervention",0
53,679,1,"NoIntervention",0
54,679,1,"NoIntervention",0
55,679,1,"NoIntervention",0
56,679,1,"NoIntervention",0
57,679,1,"NoIntervention",1
58,679,1,"NoIntervention",0
59,679,1,"NoIntervention",0
60,679,1,"NoIntervention",0
61,679,1,"NoIntervention",1
62,679,1,"NoIntervention",1
63,679,1,"NoIntervention",1
64,679,1,"NoIntervention",1
65,679,1,"NoIntervention",2
66,679,1,"NoIntervention",5
67,679,1,"NoIntervention",4
68,679,1,"NoIntervention",4
69,679,1,"NoIntervention",8
70,679,1,"NoIntervention",2
71,679,1,"NoIntervention",12
72,679,1,"NoIntervention",12
73,679,1,"NoIntervention",20
1,680,1,"NoIntervention",1
2,680,1,"NoIntervention",1
3,680,1,"NoIntervention",1
4,680,1,"NoIntervention",4
5,680,1,"NoIntervention",1
6,680,1,"NoIntervention",4
7,680,1,"NoIntervention",4
8,680,1,"NoIntervention",7
9,680,1,"NoIntervention",3
10,680,1,"NoIntervention",7
11,680,1,"NoIntervention",6
12,680,1,"NoIntervention",4
13,680,1,"NoIntervention",4
14,680,1,"NoIntervention",8
15,680,1,"NoIntervention",18
16,680,1,"NoIntervention",13
17,680,1,"NoIntervention",32
18,680,1,"NoIntervention",21
19,680,1,"NoIntervention",28
20,680,1,"NoIntervention",39
21,680,1,"NoIntervention",31
22,680,1,"NoIntervention",45
23,680,1,"NoIntervention",34
24,680,1,"NoIntervention",26
25,680,1,"NoIntervention",27
26,680,1,"NoIntervention",30
27,680,1,"NoIntervention",12
28,680,1,"NoIntervention",11
29,680,1,"NoIntervention",6
30,680,1,"NoIntervention",4
31,680,1,"NoIntervention",10
32,680,1,"NoIntervention",2
33,680,1,"NoIntervention",4
34,680,1,"NoIntervention",0
35,680,1,"NoIntervention",3
36,680,1,"NoIntervention",1
37,680,1,"NoIntervention",0
38,680,1,"NoIntervention",0
39,680,1,"NoIntervention",1
40,680,1,"NoIntervention",0
41,680,1,"NoIntervention",0
42,680,1,"NoIntervention",0
43,680,1,"NoIntervention",0
44,680,1,"NoIntervention",0
45,680,1,"NoIntervention",0
46,680,1,"NoIntervention",0
47,680,1,"NoIntervention",0
48,680,1,"NoIntervention",0
49,680,1,"NoIntervention",1
50,680,1,"NoIntervention",0
51,680,1,"NoIntervention",0
52,680,1,"NoIntervention",0
53,680,1,"NoIntervention",0
54,680,1,"NoIntervention",0
55,680,1,"NoIntervention",0
56,680,1,"NoIntervention",0
57,680,1,"NoIntervention",0
58,680,1,"NoIntervention",0
59,680,1,"NoIntervention",0
60,680,1,"NoIntervention",0
61,680,1,"NoIntervention",0
62,680,1,"NoIntervention",0
63,680,1,"NoIntervention",0
64,680,1,"NoIntervention",0
65,680,1,"NoIntervention",0
66,680,1,"NoIntervention",0
67,680,1,"NoIntervention",0
68,680,1,"NoIntervention",0
69,680,1,"NoIntervention",0
70,680,1,"NoIntervention",0
71,680,1,"NoIntervention",0
72,680,1,"NoIntervention",0
73,680,1,"NoIntervention",0
1,681,1,"NoIntervention",2
2,681,1,"NoIntervention",1
3,681,1,"NoIntervention",0
4,681,1,"NoIntervention",0
5,681,1,"NoIntervention",1
6,681,1,"NoIntervention",1
7,681,1,"NoIntervention",1
8,681,1,"NoIntervention",1
9,681,1,"NoIntervention",0
10,681,1,"NoIntervention",0
11,681,1,"NoIntervention",1
12,681,1,"NoIntervention",2
13,681,1,"NoIntervention",1
14,681,1,"NoIntervention",1
15,681,1,"NoIntervention",0
16,681,1,"NoIntervention",2
17,681,1,"NoIntervention",2
18,681,1,"NoIntervention",1
19,681,1,"NoIntervention",1
20,681,1,"NoIntervention",7
21,681,1,"NoIntervention",3
22,681,1,"NoIntervention",8
23,681,1,"NoIntervention",4
24,681,1,"NoIntervention",7
25,681,1,"NoIntervention",12
26,681,1,"NoIntervention",12
27,681,1,"NoIntervention",20
28,681,1,"NoIntervention",16
29,681,1,"NoIntervention",23
30,681,1,"NoIntervention",28
31,681,1,"NoIntervention",22
32,681,1,"NoIntervention",28
33,681,1,"NoIntervention",28
34,681,1,"NoIntervention",20
35,681,1,"NoIntervention",24
36,681,1,"NoIntervention",30
37,681,1,"NoIntervention",25
38,681,1,"NoIntervention",14
39,681,1,"NoIntervention",17
40,681,1,"NoIntervention",6
41,681,1,"NoIntervention",19
42,681,1,"NoIntervention",9
43,681,1,"NoIntervention",5
44,681,1,"NoIntervention",8
45,681,1,"NoIntervention",5
46,681,1,"NoIntervention",7
47,681,1,"NoIntervention",5
48,681,1,"NoIntervention",1
49,681,1,"NoIntervention",1
50,681,1,"NoIntervention",2
51,681,1,"NoIntervention",5
52,681,1,"NoIntervention",0
53,681,1,"NoIntervention",0
54,681,1,"NoIntervention",2
55,681,1,"NoIntervention",3
56,681,1,"NoIntervention",3
57,681,1,"NoIntervention",1
58,681,1,"NoIntervention",3
59,681,1,"NoIntervention",9
60,681,1,"NoIntervention",7
61,681,1,"NoIntervention",3
62,681,1,"NoIntervention",9
63,681,1,"NoIntervention",11
64,681,1,"NoIntervention",18
65,681,1,"NoIntervention",16
66,681,1,"NoIntervention",15
67,681,1,"NoIntervention",24
68,681,1,"NoIntervention",16
69,681,1,"NoIntervention",25
70,681,1,"NoIntervention",25
71,681,1,"NoIntervention",25
72,681,1,"NoIntervention",27
73,681,1,"NoIntervention",28
1,682,1,"NoIntervention",1
2,682,1,"NoIntervention",1
3,682,1,"NoIntervention",1
4,682,1,"NoIntervention",0
5,682,1,"NoIntervention",2
6,682,1,"NoIntervention",1
7,682,1,"NoIntervention",1
8,682,1,"NoIntervention",2
9,682,1,"NoIntervention",4
10,682,1,"NoIntervention",3
11,682,1,"NoIntervention",5
12,682,1,"NoIntervention",9
13,682,1,"NoIntervention",3
14,682,1,"NoIntervention",1
15,682,1,"NoIntervention",15
16,682,1,"NoIntervention",17
17,682,1,"NoIntervention",12
18,682,1,"NoIntervention",19
19,682,1,"NoIntervention",21
20,682,1,"NoIntervention",36
21,682,1,"NoIntervention",28
22,682,1,"NoIntervention",39
23,682,1,"NoIntervention",32
24,682,1,"NoIntervention",33
25,682,1,"NoIntervention",36
26,682,1,"NoIntervention",29
27,682,1,"NoIntervention",22
28,682,1,"NoIntervention",17
29,682,1,"NoIntervention",11
30,682,1,"NoIntervention",10
31,682,1,"NoIntervention",4
32,682,1,"NoIntervention",5
33,682,1,"NoIntervention",6
34,682,1,"NoIntervention",0
35,682,1,"NoIntervention",5
36,682,1,"NoIntervention",0
37,682,1,"NoIntervention",1
38,682,1,"NoIntervention",1
39,682,1,"NoIntervention",0
40,682,1,"NoIntervention",1
41,682,1,"NoIntervention",2
42,682,1,"NoIntervention",0
43,682,1,"NoIntervention",0
44,682,1,"NoIntervention",0
45,682,1,"NoIntervention",0
46,682,1,"NoIntervention",0
47,682,1,"NoIntervention",0
48,682,1,"NoIntervention",0
49,682,1,"NoIntervention",0
50,682,1,"NoIntervention",0
51,682,1,"NoIntervention",0
52,682,1,"NoIntervention",0
53,682,1,"NoIntervention",0
54,682,1,"NoIntervention",0
55,682,1,"NoIntervention",0
56,682,1,"NoIntervention",0
57,682,1,"NoIntervention",0
58,682,1,"NoIntervention",0
59,682,1,"NoIntervention",0
60,682,1,"NoIntervention",0
61,682,1,"NoIntervention",0
62,682,1,"NoIntervention",0
63,682,1,"NoIntervention",0
64,682,1,"NoIntervention",0
65,682,1,"NoIntervention",0
66,682,1,"NoIntervention",0
67,682,1,"NoIntervention",0
68,682,1,"NoIntervention",0
69,682,1,"NoIntervention",0
70,682,1,"NoIntervention",0
71,682,1,"NoIntervention",0
72,682,1,"NoIntervention",0
73,682,1,"NoIntervention",0
1,683,1,"NoIntervention",0
2,683,1,"NoIntervention",0
3,683,1,"NoIntervention",1
4,683,1,"NoIntervention",2
5,683,1,"NoIntervention",3
6,683,1,"NoIntervention",2
7,683,1,"NoIntervention",4
8,683,1,"NoIntervention",1
9,683,1,"NoIntervention",3
10,683,1,"NoIntervention",4
11,683,1,"NoIntervention",9
12,683,1,"NoIntervention",5
13,683,1,"NoIntervention",5
14,683,1,"NoIntervention",6
15,683,1,"NoIntervention",15
16,683,1,"NoIntervention",16
17,683,1,"NoIntervention",19
18,683,1,"NoIntervention",20
19,683,1,"NoIntervention",28
20,683,1,"NoIntervention",28
21,683,1,"NoIntervention",30
22,683,1,"NoIntervention",29
23,683,1,"NoIntervention",36
24,683,1,"NoIntervention",25
25,683,1,"NoIntervention",26
26,683,1,"NoIntervention",30
27,683,1,"NoIntervention",14
28,683,1,"NoIntervention",16
29,683,1,"NoIntervention",11
30,683,1,"NoIntervention",11
31,683,1,"NoIntervention",7
32,683,1,"NoIntervention",4
33,683,1,"NoIntervention",9
34,683,1,"NoIntervention",0
35,683,1,"NoIntervention",1
36,683,1,"NoIntervention",3
37,683,1,"NoIntervention",0
38,683,1,"NoIntervention",0
39,683,1,"NoIntervention",0
40,683,1,"NoIntervention",2
41,683,1,"NoIntervention",1
42,683,1,"NoIntervention",1
43,683,1,"NoIntervention",0
44,683,1,"NoIntervention",0
45,683,1,"NoIntervention",0
46,683,1,"NoIntervention",1
47,683,1,"NoIntervention",0
48,683,1,"NoIntervention",0
49,683,1,"NoIntervention",0
50,683,1,"NoIntervention",0
51,683,1,"NoIntervention",0
52,683,1,"NoIntervention",0
53,683,1,"NoIntervention",0
54,683,1,"NoIntervention",0
55,683,1,"NoIntervention",0
56,683,1,"NoIntervention",0
57,683,1,"NoIntervention",0
58,683,1,"NoIntervention",0
59,683,1,"NoIntervention",0
60,683,1,"NoIntervention",0
61,683,1,"NoIntervention",0
62,683,1,"NoIntervention",0
63,683,1,"NoIntervention",0
64,683,1,"NoIntervention",0
65,683,1,"NoIntervention",0
66,683,1,"NoIntervention",0
67,683,1,"NoIntervention",0
68,683,1,"NoIntervention",0
69,683,1,"NoIntervention",0
70,683,1,"NoIntervention",0
71,683,1,"NoIntervention",0
72,683,1,"NoIntervention",0
73,683,1,"NoIntervention",0
1,684,1,"NoIntervention",0
2,684,1,"NoIntervention",0
3,684,1,"NoIntervention",0
4,684,1,"NoIntervention",0
5,684,1,"NoIntervention",0
6,684,1,"NoIntervention",0
7,684,1,"NoIntervention",0
8,684,1,"NoIntervention",0
9,684,1,"NoIntervention",0
10,684,1,"NoIntervention",0
11,684,1,"NoIntervention",0
12,684,1,"NoIntervention",0
13,684,1,"NoIntervention",0
14,684,1,"NoIntervention",0
15,684,1,"NoIntervention",0
16,684,1,"NoIntervention",0
17,684,1,"NoIntervention",0
18,684,1,"NoIntervention",0
19,684,1,"NoIntervention",0
20,684,1,"NoIntervention",0
21,684,1,"NoIntervention",0
22,684,1,"NoIntervention",0
23,684,1,"NoIntervention",0
24,684,1,"NoIntervention",0
25,684,1,"NoIntervention",0
26,684,1,"NoIntervention",0
27,684,1,"NoIntervention",0
28,684,1,"NoIntervention",0
29,684,1,"NoIntervention",0
30,684,1,"NoIntervention",0
31,684,1,"NoIntervention",0
32,684,1,"NoIntervention",0
33,684,1,"NoIntervention",0
34,684,1,"NoIntervention",0
35,684,1,"NoIntervention",0
36,684,1,"NoIntervention",0
37,684,1,"NoIntervention",0
38,684,1,"NoIntervention",0
39,684,1,"NoIntervention",0
40,684,1,"NoIntervention",0
41,684,1,"NoIntervention",0
42,684,1,"NoIntervention",0
43,684,1,"NoIntervention",0
44,684,1,"NoIntervention",0
45,684,1,"NoIntervention",0
46,684,1,"NoIntervention",0
47,684,1,"NoIntervention",0
48,684,1,"NoIntervention",0
49,684,1,"NoIntervention",0
50,684,1,"NoIntervention",0
51,684,1,"NoIntervention",0
52,684,1,"NoIntervention",0
53,684,1,"NoIntervention",0
54,684,1,"NoIntervention",0
55,684,1,"NoIntervention",0
56,684,1,"NoIntervention",0
57,684,1,"NoIntervention",0
58,684,1,"NoIntervention",0
59,684,1,"NoIntervention",0
60,684,1,"NoIntervention",0
61,684,1,"NoIntervention",0
62,684,1,"NoIntervention",0
63,684,1,"NoIntervention",0
64,684,1,"NoIntervention",0
65,684,1,"NoIntervention",0
66,684,1,"NoIntervention",0
67,684,1,"NoIntervention",0
68,684,1,"NoIntervention",0
69,684,1,"NoIntervention",0
70,684,1,"NoIntervention",0
71,684,1,"NoIntervention",0
72,684,1,"NoIntervention",0
73,684,1,"NoIntervention",0
1,685,1,"NoIntervention",4
2,685,1,"NoIntervention",0
3,685,1,"NoIntervention",2
4,685,1,"NoIntervention",4
5,685,1,"NoIntervention",5
6,685,1,"NoIntervention",2
7,685,1,"NoIntervention",2
8,685,1,"NoIntervention",3
9,685,1,"NoIntervention",8
10,685,1,"NoIntervention",9
11,685,1,"NoIntervention",8
12,685,1,"NoIntervention",5
13,685,1,"NoIntervention",10
14,685,1,"NoIntervention",16
15,685,1,"NoIntervention",21
16,685,1,"NoIntervention",25
17,685,1,"NoIntervention",37
18,685,1,"NoIntervention",44
19,685,1,"NoIntervention",42
20,685,1,"NoIntervention",43
21,685,1,"NoIntervention",55
22,685,1,"NoIntervention",64
23,685,1,"NoIntervention",70
24,685,1,"NoIntervention",60
25,685,1,"NoIntervention",59
26,685,1,"NoIntervention",51
27,685,1,"NoIntervention",53
28,685,1,"NoIntervention",42
29,685,1,"NoIntervention",27
30,685,1,"NoIntervention",21
31,685,1,"NoIntervention",25
32,685,1,"NoIntervention",16
33,685,1,"NoIntervention",16
34,685,1,"NoIntervention",5
35,685,1,"NoIntervention",9
36,685,1,"NoIntervention",5
37,685,1,"NoIntervention",1
38,685,1,"NoIntervention",4
39,685,1,"NoIntervention",0
40,685,1,"NoIntervention",0
41,685,1,"NoIntervention",2
42,685,1,"NoIntervention",1
43,685,1,"NoIntervention",0
44,685,1,"NoIntervention",1
45,685,1,"NoIntervention",1
46,685,1,"NoIntervention",0
47,685,1,"NoIntervention",0
48,685,1,"NoIntervention",0
49,685,1,"NoIntervention",0
50,685,1,"NoIntervention",0
51,685,1,"NoIntervention",0
52,685,1,"NoIntervention",0
53,685,1,"NoIntervention",0
54,685,1,"NoIntervention",0
55,685,1,"NoIntervention",0
56,685,1,"NoIntervention",0
57,685,1,"NoIntervention",0
58,685,1,"NoIntervention",0
59,685,1,"NoIntervention",0
60,685,1,"NoIntervention",0
61,685,1,"NoIntervention",0
62,685,1,"NoIntervention",0
63,685,1,"NoIntervention",0
64,685,1,"NoIntervention",0
65,685,1,"NoIntervention",0
66,685,1,"NoIntervention",0
67,685,1,"NoIntervention",0
68,685,1,"NoIntervention",0
69,685,1,"NoIntervention",0
70,685,1,"NoIntervention",0
71,685,1,"NoIntervention",0
72,685,1,"NoIntervention",0
73,685,1,"NoIntervention",0
1,686,1,"NoIntervention",2
2,686,1,"NoIntervention",2
3,686,1,"NoIntervention",1
4,686,1,"NoIntervention",1
5,686,1,"NoIntervention",3
6,686,1,"NoIntervention",7
7,686,1,"NoIntervention",6
8,686,1,"NoIntervention",7
9,686,1,"NoIntervention",7
10,686,1,"NoIntervention",8
11,686,1,"NoIntervention",6
12,686,1,"NoIntervention",4
13,686,1,"NoIntervention",2
14,686,1,"NoIntervention",9
15,686,1,"NoIntervention",14
16,686,1,"NoIntervention",11
17,686,1,"NoIntervention",16
18,686,1,"NoIntervention",19
19,686,1,"NoIntervention",16
20,686,1,"NoIntervention",19
21,686,1,"NoIntervention",38
22,686,1,"NoIntervention",39
23,686,1,"NoIntervention",35
24,686,1,"NoIntervention",40
25,686,1,"NoIntervention",40
26,686,1,"NoIntervention",36
27,686,1,"NoIntervention",38
28,686,1,"NoIntervention",44
29,686,1,"NoIntervention",44
30,686,1,"NoIntervention",39
31,686,1,"NoIntervention",22
32,686,1,"NoIntervention",19
33,686,1,"NoIntervention",20
34,686,1,"NoIntervention",14
35,686,1,"NoIntervention",11
36,686,1,"NoIntervention",7
37,686,1,"NoIntervention",6
38,686,1,"NoIntervention",3
39,686,1,"NoIntervention",4
40,686,1,"NoIntervention",5
41,686,1,"NoIntervention",1
42,686,1,"NoIntervention",2
43,686,1,"NoIntervention",2
44,686,1,"NoIntervention",0
45,686,1,"NoIntervention",1
46,686,1,"NoIntervention",1
47,686,1,"NoIntervention",2
48,686,1,"NoIntervention",2
49,686,1,"NoIntervention",1
50,686,1,"NoIntervention",5
51,686,1,"NoIntervention",1
52,686,1,"NoIntervention",2
53,686,1,"NoIntervention",6
54,686,1,"NoIntervention",7
55,686,1,"NoIntervention",4
56,686,1,"NoIntervention",4
57,686,1,"NoIntervention",7
58,686,1,"NoIntervention",6
59,686,1,"NoIntervention",10
60,686,1,"NoIntervention",10
61,686,1,"NoIntervention",10
62,686,1,"NoIntervention",17
63,686,1,"NoIntervention",9
64,686,1,"NoIntervention",17
65,686,1,"NoIntervention",19
66,686,1,"NoIntervention",7
67,686,1,"NoIntervention",15
68,686,1,"NoIntervention",15
69,686,1,"NoIntervention",11
70,686,1,"NoIntervention",3
71,686,1,"NoIntervention",11
72,686,1,"NoIntervention",3
73,686,1,"NoIntervention",2
1,687,1,"NoIntervention",0
2,687,1,"NoIntervention",2
3,687,1,"NoIntervention",2
4,687,1,"NoIntervention",0
5,687,1,"NoIntervention",1
6,687,1,"NoIntervention",1
7,687,1,"NoIntervention",1
8,687,1,"NoIntervention",2
9,687,1,"NoIntervention",0
10,687,1,"NoIntervention",3
11,687,1,"NoIntervention",1
12,687,1,"NoIntervention",2
13,687,1,"NoIntervention",2
14,687,1,"NoIntervention",0
15,687,1,"NoIntervention",6
16,687,1,"NoIntervention",4
17,687,1,"NoIntervention",6
18,687,1,"NoIntervention",5
19,687,1,"NoIntervention",6
20,687,1,"NoIntervention",13
21,687,1,"NoIntervention",9
22,687,1,"NoIntervention",13
23,687,1,"NoIntervention",19
24,687,1,"NoIntervention",14
25,687,1,"NoIntervention",16
26,687,1,"NoIntervention",22
27,687,1,"NoIntervention",13
28,687,1,"NoIntervention",20
29,687,1,"NoIntervention",18
30,687,1,"NoIntervention",11
31,687,1,"NoIntervention",13
32,687,1,"NoIntervention",8
33,687,1,"NoIntervention",6
34,687,1,"NoIntervention",6
35,687,1,"NoIntervention",7
36,687,1,"NoIntervention",6
37,687,1,"NoIntervention",7
38,687,1,"NoIntervention",10
39,687,1,"NoIntervention",12
40,687,1,"NoIntervention",15
41,687,1,"NoIntervention",12
42,687,1,"NoIntervention",16
43,687,1,"NoIntervention",10
44,687,1,"NoIntervention",21
45,687,1,"NoIntervention",14
46,687,1,"NoIntervention",11
47,687,1,"NoIntervention",6
48,687,1,"NoIntervention",15
49,687,1,"NoIntervention",8
50,687,1,"NoIntervention",4
51,687,1,"NoIntervention",4
52,687,1,"NoIntervention",3
53,687,1,"NoIntervention",1
54,687,1,"NoIntervention",4
55,687,1,"NoIntervention",3
56,687,1,"NoIntervention",0
57,687,1,"NoIntervention",1
58,687,1,"NoIntervention",1
59,687,1,"NoIntervention",1
60,687,1,"NoIntervention",0
61,687,1,"NoIntervention",0
62,687,1,"NoIntervention",1
63,687,1,"NoIntervention",0
64,687,1,"NoIntervention",0
65,687,1,"NoIntervention",0
66,687,1,"NoIntervention",0
67,687,1,"NoIntervention",0
68,687,1,"NoIntervention",0
69,687,1,"NoIntervention",0
70,687,1,"NoIntervention",0
71,687,1,"NoIntervention",0
72,687,1,"NoIntervention",0
73,687,1,"NoIntervention",0
1,688,1,"NoIntervention",0
2,688,1,"NoIntervention",0
3,688,1,"NoIntervention",0
4,688,1,"NoIntervention",0
5,688,1,"NoIntervention",0
6,688,1,"NoIntervention",1
7,688,1,"NoIntervention",0
8,688,1,"NoIntervention",0
9,688,1,"NoIntervention",0
10,688,1,"NoIntervention",0
11,688,1,"NoIntervention",0
12,688,1,"NoIntervention",0
13,688,1,"NoIntervention",0
14,688,1,"NoIntervention",0
15,688,1,"NoIntervention",0
16,688,1,"NoIntervention",0
17,688,1,"NoIntervention",0
18,688,1,"NoIntervention",0
19,688,1,"NoIntervention",0
20,688,1,"NoIntervention",0
21,688,1,"NoIntervention",0
22,688,1,"NoIntervention",0
23,688,1,"NoIntervention",0
24,688,1,"NoIntervention",0
25,688,1,"NoIntervention",0
26,688,1,"NoIntervention",0
27,688,1,"NoIntervention",0
28,688,1,"NoIntervention",0
29,688,1,"NoIntervention",0
30,688,1,"NoIntervention",0
31,688,1,"NoIntervention",0
32,688,1,"NoIntervention",0
33,688,1,"NoIntervention",0
34,688,1,"NoIntervention",1
35,688,1,"NoIntervention",0
36,688,1,"NoIntervention",0
37,688,1,"NoIntervention",0
38,688,1,"NoIntervention",0
39,688,1,"NoIntervention",0
40,688,1,"NoIntervention",0
41,688,1,"NoIntervention",0
42,688,1,"NoIntervention",0
43,688,1,"NoIntervention",0
44,688,1,"NoIntervention",0
45,688,1,"NoIntervention",0
46,688,1,"NoIntervention",0
47,688,1,"NoIntervention",0
48,688,1,"NoIntervention",0
49,688,1,"NoIntervention",0
50,688,1,"NoIntervention",0
51,688,1,"NoIntervention",0
52,688,1,"NoIntervention",0
